Unnamed: 0,year,input_string,sale_date,address,postal_code,ppr_county,price,not_full_market_price,vat_exclusive,description_of_property,property_size_description,date,formatted_address,accuracy,latitude,longitude,postcode,type,geo_county,electoral_district,electoral_district_id,region,small_area
198321,2017.0,"1 The Close, Hazelbrook Square, Churchtown,Dublin,Ireland",12/04/2017,"1 The Close, Hazelbrook Square, Churchtown",Dublin 14,Dublin,572687.0,No,No,New Dwelling house /Apartment,less than 38 sq metres,2017-04-12,"1 Hazelbrook Dr, Terenure, Dublin 6W, Co. Dublin, D6W PX80, Ireland",ROOFTOP,53.3129164,-6.2961187,D6W PX80,street_address,Dublin City,Terenure B,02149,Dublin,268145015
198322,2017.0,"1 The Court, Scholarstown Wood, Scholarstown Road,Dublin,Ireland",12/04/2017,"1 The Court, Scholarstown Wood, Scholarstown Road",Dublin 16,Dublin,524229.08,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2017-04-12,"Scholarstown Rd, Ballyroan, Dublin, Ireland",GEOMETRIC_CENTER,53.2793586,-6.3073067,,"establishment,point_of_interest",South Dublin,Firhouse-Ballycullen,03012,Dublin,267085025
198325,2017.0,"1 The Walk, Scholarstown  Wood, Rathfarnham,Dublin,Ireland",03/03/2017,"1 The Walk, Scholarstown  Wood, Rathfarnham",,Dublin,422908.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-03-03,"Scholarstown Rd, Ballyroan, Dublin, Ireland",GEOMETRIC_CENTER,53.2793586,-6.3073067,,"establishment,point_of_interest",South Dublin,Firhouse-Ballycullen,03012,Dublin,267085025
198327,2017.0,"1 UPPER MAIN ST, RUSH, MAIN ST,Dublin,Ireland",06/01/2017,"1 UPPER MAIN ST, RUSH, MAIN ST",,Dublin,380000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-06,"Rush, Co. Dublin, Ireland",GEOMETRIC_CENTER,53.5227345,-6.0970333,,"bus_station,establishment,point_of_interest,transit_station",Fingal,Rush,04033,Dublin,267118009
198329,2017.0,"1 VERA TERRACE, BOTANIC AVE, DUBLIN 9,Dublin,Ireland",03/02/2017,"1 VERA TERRACE, BOTANIC AVE, DUBLIN 9",Dublin 9,Dublin,375000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-03,"Vera Terrace, Botanic Ave, Drumcondra, Dublin 9, Ireland",ROOFTOP,53.3709789,-6.264679,,premise,Dublin City,Botanic B,02028,Dublin,268028013
198339,2017.0,"1 WINDMILL TERRACE, COOLMINE, DUBLIN 15,Dublin,Ireland",06/03/2017,"1 WINDMILL TERRACE, COOLMINE, DUBLIN 15",Dublin 15,Dublin,180000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-06,"Windmill Terrace, Coolmine, Dublin 15, Ireland",ROOFTOP,53.380086,-6.3999964,,premise,Fingal,Blanchardstown-Delwood,04012,Dublin,267031015
198351,2017.0,"10 71 CABRA RD, DUBLIN 2, DUBLIN,Dublin,Ireland",12/01/2017,"10 71 CABRA RD, DUBLIN 2, DUBLIN",Dublin 15,Dublin,475000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-12,"10 Cabra Rd, Phibsborough, Dublin 7, D07 X6K7, Ireland",ROOFTOP,53.3606942,-6.2782901,D07 X6K7,street_address,Dublin City,Cabra East A,02030,Dublin,268030021
198354,2017.0,"10 ALDERWOOD AVE, SPRINGFIELD, TALLAGHT DUBLIN 24,Dublin,Ireland",11/04/2017,"10 ALDERWOOD AVE, SPRINGFIELD, TALLAGHT DUBLIN 24",Dublin 24,Dublin,180000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-11,"10 Alderwood Ave, Springfield, Dublin 24, D24 CDH5, Ireland",ROOFTOP,53.2850404,-6.3803717,D24 CDH5,street_address,South Dublin,Tallaght-Springfield,03039,Dublin,267147010
198357,2017.0,"10 ANGLESEA RD, BALLSBRIDGE, DUBLIN 4,Dublin,Ireland",08/03/2017,"10 ANGLESEA RD, BALLSBRIDGE, DUBLIN 4",Dublin 4,Dublin,1200000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-08,"10 Anglesea Rd, Dublin 4, D04 N2F5, Ireland",ROOFTOP,53.3235139,-6.2300818,D04 N2F5,street_address,Dublin City,Pembroke East E,02129,Dublin,268114004
198359,2017.0,"10 ANNFIELD CRESCENT, ANNFIELD, CASTLEKNOCK DUBLIN 15,Dublin,Ireland",01/03/2017,"10 ANNFIELD CRESCENT, ANNFIELD, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,249500.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-01,"10 Annfield Cres, Porterstown, Dublin 15, D15 R6A2, Ireland",ROOFTOP,53.375476,-6.4058481,D15 R6A2,street_address,Fingal,Castleknock-Knockmaroon,04016,Dublin,267040001
198371,2017.0,"10 Abbot's Grove, Knocklyon, Dublin 16,Dublin,Ireland",02/02/2017,"10 Abbot's Grove, Knocklyon, Dublin 16",Dublin 16,Dublin,325110.13,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-02-02,"24 Abbots grove, Ballycullen, Knocklyon, Co. Dublin, Ireland",ROOFTOP,53.2710579,-6.3252412,,"establishment,general_contractor,point_of_interest",South Dublin,Firhouse-Ballycullen,03012,Dublin,267085005/267085009
198384,2017.0,"10 BEECHLAWN, SOUTH HILL AVE, BLACKROCK,Dublin,Ireland",06/03/2017,"10 BEECHLAWN, SOUTH HILL AVE, BLACKROCK",,Dublin,407000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-06,"Beechlawn, S Hill Ave, Merrion, Blackrock, Co. Dublin, Ireland",ROOFTOP,53.2995566,-6.1998405,,premise,Dn Laoghaire-Rathdown,Blackrock-Williamstown,05017,Dublin,267026007
198394,2017.0,"10 BROOKWOOD CRESCENT, ARTANE, DUBLIN 5,Dublin,Ireland",09/02/2017,"10 BROOKWOOD CRESCENT, ARTANE, DUBLIN 5",Dublin 5,Dublin,225000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2017-02-09,"10 Brookwood Cres, Harmonstown, Dublin 5, D05 P718, Ireland",ROOFTOP,53.3804821,-6.1935071,D05 P718,street_address,Dublin City,Harmonstown B,02065,Dublin,268077003
198403,2017.0,"10 CARLTON COURT, CLONTARF, DUBLIN 3,Dublin,Ireland",07/04/2017,"10 CARLTON COURT, CLONTARF, DUBLIN 3",Dublin 3,Dublin,243000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-07,"Carlton Court, St Lawrence Rd, Clontarf East, Dublin 3, Ireland",ROOFTOP,53.3620775,-6.2154392,,premise,Dublin City,Clontarf East D,02040,Dublin,268044003
198412,2017.0,"10 CEDAR HALL, MILLBROOK COURT, MILLTOWN DUBLIN 6,Dublin,Ireland",06/02/2017,"10 CEDAR HALL, MILLBROOK COURT, MILLTOWN DUBLIN 6",Dublin 6,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-06,"6 Millbrook Village, Dublin 6, Ireland",ROOFTOP,53.317053,-6.243859,,"establishment,lodging,point_of_interest",Dublin City,Rathmines East B,02135,Dublin,268129016
198428,2017.0,"10 CLONSAUGH HEIGHTS, CLONSAUGH, DUBLIN 17,Dublin,Ireland",12/04/2017,"10 CLONSAUGH HEIGHTS, CLONSAUGH, DUBLIN 17",Dublin 17,Dublin,370000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-12,"10 Clonshaugh Heights, Clonshagh, Dublin 17, D17 N674, Ireland",ROOFTOP,53.4044931,-6.213096,D17 N674,street_address,Dublin City,Priorswood A,02080,Dublin,268121004
198442,2017.0,"10 CREMORNE, TERENURE RD EAST, DUBLIN 6,Dublin,Ireland",02/03/2017,"10 CREMORNE, TERENURE RD EAST, DUBLIN 6",Dublin 6,Dublin,365000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-02,,,,,,,,,,,
198449,2017.0,"10 Castlelands Park Place, Balbriggan,Dublin,Ireland",07/03/2017,"10 Castlelands Park Place, Balbriggan",,Dublin,213700.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-03-07,"10 Castleland Park View, Kilsough North, Balbriggan, Co. Dublin, K32 X020, Ireland",ROOFTOP,53.5993435,-6.1759258,K32 X020,street_address,Fingal,Balbriggan Rural,04002,Dublin,267002043
198464,2017.0,"10 DRYNAM GLEN, KINSEALY, DUBLIN,Dublin,Ireland",12/04/2017,"10 DRYNAM GLEN, KINSEALY, DUBLIN",,Dublin,175000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-12,"10 Drynam Glen, Drynam Hall, Swords, Co. Dublin, K67 CK09, Ireland",ROOFTOP,53.4419131,-6.1966147,K67 CK09,street_address,Fingal,Kinsaley,04026,Dublin,267099020
198474,2017.0,"10 FAIRYHILL, BLACKROCK, DUBLIN,Dublin,Ireland",09/03/2017,"10 FAIRYHILL, BLACKROCK, DUBLIN",,Dublin,695000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-09,"10 Fairyhill, Newtownpark, Blackrock, Co. Dublin, A94 YK24, Ireland",ROOFTOP,53.2857101,-6.1791552,A94 YK24,street_address,Dn Laoghaire-Rathdown,Blackrock-Carysfort,05009,Dublin,267020006
198504,2017.0,"10 HADDINGTON LAWN, GLENAGEARY, DUBLIN,Dublin,Ireland",04/04/2017,"10 HADDINGTON LAWN, GLENAGEARY, DUBLIN",,Dublin,725000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-04,"10 Haddington Lawn, Glenageary, Dublin, A96 T4C9, Ireland",ROOFTOP,53.2770487,-6.1225765,A96 T4C9,street_address,Dn Laoghaire-Rathdown,Dn Laoghaire-Sandycove,05050,Dublin,267076002
198505,2017.0,"10 HAMPTON WOOD PARK, ST MARGARETS RD, DUBLIN,Dublin,Ireland",06/04/2017,"10 HAMPTON WOOD PARK, ST MARGARETS RD, DUBLIN",Dublin 11,Dublin,188000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-06,"St Margaret's Rd, Dublin, Ireland",GEOMETRIC_CENTER,53.4059176,-6.2834899,,route,Fingal,Dubber,04020,Dublin,267066009
198508,2017.0,"10 HAZEL LAWN, DUN LAOGHAIRE, CO DUBLIN,Dublin,Ireland",10/02/2017,"10 HAZEL LAWN, DUN LAOGHAIRE, CO DUBLIN",,Dublin,465000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-10,"10 Hazel Lawn, Carriglea Downs, Dublin, A96 WA21, Ireland",ROOFTOP,53.2783584,-6.1486335,A96 WA21,street_address,Dn Laoghaire-Rathdown,Dn Laoghaire-Sallynoggin West,05049,Dublin,267074001
198518,2017.0,"10 HOLYWELL VIEW, HOLYWELL, FELTRIM RD SWORDS,Dublin,Ireland",03/02/2017,"10 HOLYWELL VIEW, HOLYWELL, FELTRIM RD SWORDS",,Dublin,233000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-03,,,,,,,,,,,
198531,2017.0,"10 KENNINGTON RD, TEMPLEOGUE, DUBLIN 6W,Dublin,Ireland",12/05/2017,"10 KENNINGTON RD, TEMPLEOGUE, DUBLIN 6W",,Dublin,550000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-12,"10 Kennington Rd, Templeogue, Dublin 6W, Co. Dublin, D6W WC79, Ireland",ROOFTOP,53.2992592,-6.327598,D6W WC79,street_address,South Dublin,Templeogue-Osprey,03045,Dublin,267153001
198546,2017.0,"10 LEVMOSS AVENUE, LEVMOSS PARK, THE GALLOPS,Dublin,Ireland",12/05/2017,"10 LEVMOSS AVENUE, LEVMOSS PARK, THE GALLOPS",Dublin 18,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-12,"10 Levmoss Ave, Sandyford, Dublin, Ireland",ROOFTOP,53.2632994,-6.1985798,,"establishment,point_of_interest",Dn Laoghaire-Rathdown,Glencullen,05057,Dublin,267092054
198555,2017.0,"10 MALTON, 31 33 MERRION RD, BALLSBRIDGE DUBLIN 4,Dublin,Ireland",04/04/2017,"10 MALTON, 31 33 MERRION RD, BALLSBRIDGE DUBLIN 4",Dublin 4,Dublin,860000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-04,,,,,,,,,,,
198566,2017.0,"10 NEW RD, INCHICORE, DUBLIN 8,Dublin,Ireland",06/03/2017,"10 NEW RD, INCHICORE, DUBLIN 8",Dublin 8,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-06,"10 New Rd, Inchicore, Dublin 8, D08 Y3KD, Ireland",ROOFTOP,53.3365447,-6.3304274,D08 Y3KD,street_address,Dublin City,Inchicore A,02106,Dublin,268078009
198580,2017.0,"10 OULTON RD, CLONTARF, DUBLIN 3,Dublin,Ireland",10/04/2017,"10 OULTON RD, CLONTARF, DUBLIN 3",Dublin 3,Dublin,905000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-10,"10 Oulton Rd, Clontarf East, Dublin 3, D03 FX65, Ireland",ROOFTOP,53.3611799,-6.2031318,D03 FX65,street_address,Dublin City,Clontarf East C,02039,Dublin,268043004
198582,2017.0,"10 PARKHILL DR, KILNAMANAGH, DUBLIN 24,Dublin,Ireland",07/03/2017,"10 PARKHILL DR, KILNAMANAGH, DUBLIN 24",Dublin 24,Dublin,290000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-07,"10 Parkhill Dr, Kingswood, Dublin 24, D24 RVK8, Ireland",ROOFTOP,53.3009605,-6.3706322,D24 RVK8,street_address,South Dublin,Tallaght-Kingswood,03036,Dublin,267144013
198590,2017.0,"10 Park Avenue, Millers Glen, Swords,Dublin,Ireland",06/04/2017,"10 Park Avenue, Millers Glen, Swords",,Dublin,332599.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2017-04-06,"Longview Ave, Oldtown, Co. Dublin, Ireland",GEOMETRIC_CENTER,53.4739449,-6.2397822,,"establishment,point_of_interest",Fingal,Swords-Lissenhall,04038,Dublin,267133026
198597,2017.0,"10 RIVERWOOD GARDENS, CASTLEKNOCK, DUBLIN 15,Dublin,Ireland",06/02/2017,"10 RIVERWOOD GARDENS, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,350000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-06,"10 Riverwood Gardens, Carpenterstown, Dublin 15, D15 K2Y2, Ireland",ROOFTOP,53.3735812,-6.3944118,D15 K2Y2,street_address,Fingal,Castleknock-Knockmaroon,04016,Dublin,267040035
198600,2017.0,"10 ROSELAWN, BALLYDOWD, LUCAN,Dublin,Ireland",05/05/2017,"10 ROSELAWN, BALLYDOWD, LUCAN",,Dublin,430000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-05,"10 Roselawn, Ballydowd, Lucan, Co. Dublin, K78 F8N7, Ireland",ROOFTOP,53.3585544,-6.4337271,K78 F8N7,street_address,South Dublin,Lucan Heights,03016,Dublin,267101011
198615,2017.0,"10 SAULS COURT, COWS LANE, DUBLIN 8,Dublin,Ireland",03/03/2017,"10 SAULS COURT, COWS LANE, DUBLIN 8",Dublin 8,Dublin,271000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-03,"2 pudding row, Essex Street West, Dublin 8, Ireland",ROOFTOP,53.344625,-6.268463,,"art_gallery,clothing_store,establishment,jewelry_store,point_of_interest,store",Dublin City,Royal Exchange A,02144,Dublin,268140017
198626,2017.0,"10 ST FINTAN'S ROAD, CABRA, DUBLIN 7,Dublin,Ireland",05/05/2017,"10 ST FINTAN'S ROAD, CABRA, DUBLIN 7",Dublin 7,Dublin,210000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-05,"10 St Fintan Rd, Cabra East, Dublin 7, D07 P998, Ireland",ROOFTOP,53.3658392,-6.2870638,D07 P998,street_address,Dublin City,Cabra East B,02031,Dublin,268031008
198633,2017.0,"10 ST PATRICKS COURT, CLANBRASSIL ST UPPER, DUBLIN 8,Dublin,Ireland",09/03/2017,"10 ST PATRICKS COURT, CLANBRASSIL ST UPPER, DUBLIN 8",Dublin 8,Dublin,180000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-09,"2, 3 Richmond Street North, Merchants Quay, Dublin 1, Ireland",ROOFTOP,53.3339444,-6.2750833,,"establishment,point_of_interest",Dublin City,Merchants Quay E,02123,Dublin,268102010
198641,2017.0,"10 Stratton Drive, Adamstown Sauare, Adamstown,Dublin,Ireland",12/05/2017,"10 Stratton Drive, Adamstown Sauare, Adamstown",,Dublin,290748.89,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-05-12,,,,,,,,,,,
198642,2017.0,"10 Stratton Lawn, Adamstown Square, Adamstown,Dublin,Ireland",12/06/2017,"10 Stratton Lawn, Adamstown Square, Adamstown",,Dublin,246525.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-06-12,,,,,,,,,,,
198650,2017.0,"10 THE GARDENS, CARRICKMINES MANOR, GLENAMUCK RD,Dublin,Ireland",06/04/2017,"10 THE GARDENS, CARRICKMINES MANOR, GLENAMUCK RD",Dublin 18,Dublin,206035.24,No,No,Second-Hand Dwelling house /Apartment,,2017-04-06,"Apartment 17, Cairnbrook Manor, Cairnbrook Ave., Dublin 18, Ireland",ROOFTOP,53.2479193,-6.1797148,,"establishment,lodging,point_of_interest",Dn Laoghaire-Rathdown,Cabinteely-Loughlinstown,05020,Dublin,267038003
198657,2017.0,"10 THE VIEW, CARRICKMINES MANOR, GLENAMUCK RD,Dublin,Ireland",06/04/2017,"10 THE VIEW, CARRICKMINES MANOR, GLENAMUCK RD",Dublin 18,Dublin,144361.23,No,No,Second-Hand Dwelling house /Apartment,,2017-04-06,"Apartment 17, Cairnbrook Manor, Cairnbrook Ave., Dublin 18, Ireland",ROOFTOP,53.2479193,-6.1797148,,"establishment,lodging,point_of_interest",Dn Laoghaire-Rathdown,Cabinteely-Loughlinstown,05020,Dublin,267038003
198666,2017.0,"10 The Elms, Ridgewood, Swords,Dublin,Ireland",03/03/2017,"10 The Elms, Ridgewood, Swords",,Dublin,324229.07,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-03-03,"10 Boroimhe Elms, Nevinstown West, Swords, Co. Dublin, Ireland",ROOFTOP,53.4454199,-6.2299851,,street_address,Fingal,Swords-Forrest,04036,Dublin,267132037
198668,2017.0,"10 The Gate, Millers Glen, Swords,Dublin,Ireland",03/02/2017,"10 The Gate, Millers Glen, Swords",,Dublin,264317.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-02-03,"Longview Ave, Oldtown, Co. Dublin, Ireland",GEOMETRIC_CENTER,53.4739449,-6.2397822,,"establishment,point_of_interest",Fingal,Swords-Lissenhall,04038,Dublin,267133026
198679,2017.0,"10 WEAVERS HALL, LEVMOSS PARK, THE GALLOPS DUBLIN 18,Dublin,Ireland",01/03/2017,"10 WEAVERS HALL, LEVMOSS PARK, THE GALLOPS DUBLIN 18",Dublin 18,Dublin,220000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-01,"Apartment 15, Weavers Hall, Levmoss Park, The Gallops, Dublin 18, Ireland",ROOFTOP,53.263942,-6.1984187,,premise,Dn Laoghaire-Rathdown,Glencullen,05057,Dublin,267092053
198684,2017.0,"10 WILLOWS RD, HARTSTOWN, DUBLIN 15,Dublin,Ireland",10/02/2017,"10 WILLOWS RD, HARTSTOWN, DUBLIN 15",Dublin 15,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-10,"10 Willows Rd, Hartstown, Dublin 15, D15 EW0D, Ireland",ROOFTOP,53.3890849,-6.4145727,D15 EW0D,street_address,Fingal,Blanchardstown-Blakestown,04009,Dublin,267028027
198687,2017.0,"10 WOODSIDE HALL, TICKNOCK HILL, SANDYFORD DUBLIN 18,Dublin,Ireland",03/03/2017,"10 WOODSIDE HALL, TICKNOCK HILL, SANDYFORD DUBLIN 18",Dublin 18,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-03,"18 The Hill, Tiknock, Dublin 16, Ireland",ROOFTOP,53.268341,-6.2461603,,"establishment,point_of_interest",Dn Laoghaire-Rathdown,Dundrum-Sandyford,05039,Dublin,267080005
198689,2017.0,"10, KILLALA ROAD, CABRA DUBLIN 7,Dublin,Ireland",07/03/2017,"10, KILLALA ROAD, CABRA DUBLIN 7",Dublin 7,Dublin,143400.0,Yes,No,Second-Hand Dwelling house /Apartment,,2017-03-07,"10 Killala Rd, Cabra West, Dublin 7, D07 K0F1, Ireland",ROOFTOP,53.3648411,-6.2977668,D07 K0F1,street_address,Dublin City,Cabra West C,02035,Dublin,268035010
198702,2017.0,"100 SEAFIELD COURT, KILLINEY, DUBLIN,Dublin,Ireland",06/04/2017,"100 SEAFIELD COURT, KILLINEY, DUBLIN",,Dublin,426000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-06,"100 Seafield Ct, Hackettsland, Killiney, Co. Dublin, A96 Y2P7, Ireland",ROOFTOP,53.2485627,-6.1147178,A96 Y2P7,street_address,Dn Laoghaire-Rathdown,Killiney South,05059,Dublin,267097014
198703,2017.0,"100 SMITHFIELD MARKET, SMITHFIELD, DUBLIN 7,Dublin,Ireland",06/06/2017,"100 SMITHFIELD MARKET, SMITHFIELD, DUBLIN 7",Dublin 7,Dublin,385000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-06-06,,,,,,,,,,,
198712,2017.0,"101 BARTON RD EAST, DUNDRUM, DUBLIN 14,Dublin,Ireland",02/02/2017,"101 BARTON RD EAST, DUNDRUM, DUBLIN 14",Dublin 14,Dublin,625000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-02-02,"101 Barton Rd E, Dundrum, Dublin 14, D14 TN25, Ireland",ROOFTOP,53.2873648,-6.2558169,D14 TN25,street_address,Dn Laoghaire-Rathdown,Ballinteer-Meadowmount,05005,Dublin,267012006
198719,2017.0,"101 DONAGHMEDE RD, DONAGHMEDE, DUBLIN 13,Dublin,Ireland",07/04/2017,"101 DONAGHMEDE RD, DONAGHMEDE, DUBLIN 13",Dublin 13,Dublin,290000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-07,"101 Donaghmede Rd, Grange, Dublin 13, D13 F782, Ireland",ROOFTOP,53.3933153,-6.1557868,D13 F782,street_address,Dublin City,Grange C,02061,Dublin,268073002
198724,2017.0,"101 OLCOVAR, SHANKILL, DUBLIN,Dublin,Ireland",11/01/2017,"101 OLCOVAR, SHANKILL, DUBLIN",Dublin 18,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-11,"Olcovar, Shankill, Dublin 18, D18 EC90, Ireland",GEOMETRIC_CENTER,53.2263989,-6.1264827,D18 EC90,route,Dn Laoghaire-Rathdown,Shankill-Rathmichael,05060,Dublin,267120015
198725,2017.0,"101 RIALTO COTTS, SOUTH C RD, DUBLIN 8,Dublin,Ireland",10/05/2017,"101 RIALTO COTTS, SOUTH C RD, DUBLIN 8",Dublin 8,Dublin,305000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-05-10,"101 Rialto Cottages, Rialto, Dublin 8, D08 T3KK, Ireland",ROOFTOP,53.3366006,-6.2968854,D08 T3KK,street_address,Dublin City,Ushers D,02155,Dublin,268151001
198733,2017.0,"101 WHITESTOWN PARK, BLAKESTOWN DUBLIN 15, DUBLIN,Dublin,Ireland",07/03/2017,"101 WHITESTOWN PARK, BLAKESTOWN DUBLIN 15, DUBLIN",Dublin 15,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-07,"101 Whitestown Park, Coolmine, Dublin 15, D15 V0PC, Ireland",ROOFTOP,53.3979793,-6.3974847,D15 V0PC,street_address,Fingal,Blanchardstown-Coolmine,04010,Dublin,267029023
198739,2017.0,"102 Diswellstown Manor, Castleknock, Dublin 15,Dublin,Ireland",07/04/2017,"102 Diswellstown Manor, Castleknock, Dublin 15",Dublin 15,Dublin,555000.66,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017-04-07,"Porterstown, Castleknock Golf Club, Co. Dublin, Ireland",GEOMETRIC_CENTER,53.3670659,-6.3855459,,"establishment,point_of_interest",Fingal,Castleknock-Knockmaroon,04016,Dublin,267040042
198764,2017.0,"103 MILLRACE RD, PHOENIX PARK RACECOURSE, CASTLEKNOCK DUBLIN 15,Dublin,Ireland",07/03/2017,"103 MILLRACE RD, PHOENIX PARK RACECOURSE, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,272000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-07,"103 Millrace Rd, Pelletstown, Dublin, Ireland",RANGE_INTERPOLATED,53.3725312,-6.3354605,,street_address,Fingal,Castleknock-Park,04017,Dublin,267041017
198771,2017.0,"103 THORNFIELD SQ, CLONDALKIN, DUBLIN 22,Dublin,Ireland",09/03/2017,"103 THORNFIELD SQ, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,133000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-03-09,"Thornfield Square, Watery Ln, Clondalkin, Dublin 22, Ireland",ROOFTOP,53.3243492,-6.393099,,premise,South Dublin,Clondalkin-Monastery,03007,Dublin,267050006
198776,2017.0,"104 BELLGREE BLVD, TYRRELSTOWN, DUBLIN 15,Dublin,Ireland",06/01/2017,"104 BELLGREE BLVD, TYRRELSTOWN, DUBLIN 15",Dublin 15,Dublin,214000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-01-06,"13, Bellgree House, Boulevard, Tyrrelstown, Dublin 15, Ireland",ROOFTOP,53.4209563,-6.3851148,,premise,Fingal,The Ward,04041,Dublin,267158014
198777,2017.0,"104 BETTGLEN EST, HOWTH RD, RAHENY DUBLIN 5,Dublin,Ireland",11/04/2017,"104 BETTGLEN EST, HOWTH RD, RAHENY DUBLIN 5",Dublin 5,Dublin,525000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-11,,,,,,,,,,,
198780,2017.0,"104 CHERRYWOOD DR, CLONDALKIN, DUBLIN 22,Dublin,Ireland",11/04/2017,"104 CHERRYWOOD DR, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-11,"104 Cherrywood Dr, Fairview, Dublin 22, D22 V1H2, Ireland",ROOFTOP,53.3189391,-6.4110567,D22 V1H2,street_address,South Dublin,Clondalkin Village,03010,Dublin,267053004
198785,2017.0,"104 HAMPTON LODGE, BLOCK A, GRACEPARK ROAD,Dublin,Ireland",07/04/2017,"104 HAMPTON LODGE, BLOCK A, GRACEPARK ROAD",,Dublin,246696.0,No,No,Second-Hand Dwelling house /Apartment,,2017-04-07,"Hampton House, Grace Park Rd, Drumcondra, Dublin 9, Ireland",ROOFTOP,53.3726648,-6.2443064,,premise,Dublin City,Drumcondra South A,02047,Dublin,268058008
198787,2017.0,"104 LUDFORD RD, BALLINTEER, DUBLIN 16,Dublin,Ireland",12/06/2017,"104 LUDFORD RD, BALLINTEER, DUBLIN 16",Dublin 16,Dublin,595000.0,No,No,Second-Hand Dwelling house /Apartment,,2017-06-12,"104 Ludford Rd, Ballinteer, Dublin 16, D16 F208, Ireland",ROOFTOP,53.2805389,-6.2536428,D16 F208,street_address,Dn Laoghaire-Rathdown,Ballinteer-Ludford,05002,Dublin,267009007
